account_id,vpa,created_at,device_id,is_mule
A000366,user00366@bank,2025-08-13 22:42:57.608166,11d79e268bbe,0
A000367,user00367@bank,2025-06-07 22:42:57.608166,58ff43759287,0
A000368,user00368@bank,2025-08-22 22:42:57.608166,6f7e12530d97,0
A000369,user00369@bank,2025-08-27 22:42:57.608166,9ffc6aad2f56,0
A000370,user00370@bank,2025-01-10 22:42:57.608166,8bd4c8036442,0
A000371,user00371@bank,2025-08-02 22:42:57.608166,b0e1040f0410,0
A000372,user00372@bank,2025-06-03 22:42:57.608166,6e69829da413,0
A000373,user00373@bank,2025-05-29 22:42:57.608166,b5ea46648b5d,0
A000374,user00374@bank,2024-12-15 22:42:57.608166,cce5882bb444,0
A000375,user00375@bank,2025-07-05 22:42:57.608166,41da9fa13536,0
A000376,user00376@bank,2025-04-28 22:42:57.608166,f37479949112,0
A000377,user00377@bank,2025-07-08 22:42:57.608166,8d5b02901830,0
A000378,user00378@bank,2024-11-30 22:42:57.608166,99ae06eaad51,0
A000379,user00379@bank,2025-06-07 22:42:57.608166,3ee4e63daf56,0
A000380,user00380@bank,2025-02-04 22:42:57.608166,a0ad8287660c,0
A000381,user00381@bank,2025-02-12 22:42:57.608166,e4c07ef70ad0,1
A000382,user00382@bank,2025-06-14 22:42:57.608166,6ed27fb91718,0
A000383,user00383@bank,2025-09-24 22:42:57.608166,1d2d5c1c0a90,0
A000384,user00384@bank,2025-09-03 22:42:57.608166,c83a130651a9,0
A000385,user00385@bank,2024-11-30 22:42:57.608166,addc43b75cb8,0
A000386,user00386@bank,2025-03-18 22:42:57.608166,4844b9a81bac,0
A000387,user00387@bank,2025-06-01 22:42:57.608166,202accede0c8,0
A000388,user00388@bank,2025-09-28 22:42:57.608166,cceb20482507,0
A000389,user00389@bank,2025-10-19 22:42:57.608166,adeb95c0d432,0
A000390,user00390@bank,2025-05-03 22:42:57.608166,128a2a00ad20,0
A000391,user00391@bank,2025-08-15 22:42:57.608166,e9f1372344c6,0
A000392,user00392@bank,2024-11-28 22:42:57.608166,6d327b81dbbf,0
A000393,user00393@bank,2025-06-08 22:42:57.608166,872a87d65701,0
A000394,user00394@bank,2025-07-30 22:42:57.608166,07a694f235c5,0
A000395,user00395@bank,2025-03-08 22:42:57.608166,c033eb2bb0ad,0
A000396,user00396@bank,2025-01-11 22:42:57.608166,8db2c450502a,0
A000397,user00397@bank,2025-03-16 22:42:57.608166,019c7e83fef2,0
A000398,user00398@bank,2025-01-06 22:42:57.608166,1dd5ed61bc87,0
A000399,user00399@bank,2025-10-16 22:42:57.608166,63dc9c89b588,0
A000400,user00400@bank,2025-08-24 22:42:57.608166,728d26ee6edf,0
A000401,user00401@bank,2025-09-12 22:42:57.608166,6bec5236c82b,0
A000402,user00402@bank,2025-08-05 22:42:57.608166,c170ca3ebe92,0
A000403,user00403@bank,2025-01-14 22:42:57.608166,5100f3d336e1,0
A000404,user00404@bank,2025-10-02 22:42:57.608166,2ca689bdd9cb,0
A000405,user00405@bank,2025-04-14 22:42:57.608166,216bdeba0e03,0
A000406,user00406@bank,2024-12-26 22:42:57.608166,933bad20e077,0
A000407,user00407@bank,2025-01-11 22:42:57.608166,909564a47902,0
A000408,user00408@bank,2025-08-06 22:42:57.608166,8be6c8d1895d,0
A000409,user00409@bank,2025-03-14 22:42:57.608166,d78992251d76,0
A000410,user00410@bank,2025-08-16 22:42:57.608166,7f4e87c6d2ce,0
A000411,user00411@bank,2025-09-29 22:42:57.608166,0e3dd54caafc,0
A000412,user00412@bank,2025-05-16 22:42:57.608166,ee879392d6d5,0
A000413,user00413@bank,2025-04-17 22:42:57.608166,478bd0ca3ddf,0
A000414,user00414@bank,2025-09-30 22:42:57.608166,fabe60a2583c,0
A000415,user00415@bank,2025-04-20 22:42:57.608166,099e0ca29e8a,0
A000416,user00416@bank,2025-07-05 22:42:57.608166,108d84a324ff,0
A000417,user00417@bank,2025-06-15 22:42:57.608166,e62a36c2ed15,0
A000418,user00418@bank,2025-08-29 22:42:57.608166,a33e25b68a95,1
A000419,user00419@bank,2025-04-22 22:42:57.608166,5ad7a3876537,0
A000420,user00420@bank,2025-01-07 22:42:57.608166,49b4e76a6f39,0
A000421,user00421@bank,2025-03-26 22:42:57.608166,a218602e24fd,0
A000422,user00422@bank,2024-12-07 22:42:57.608166,53041820c106,0
A000423,user00423@bank,2025-08-02 22:42:57.608166,7028bf8e780b,0
A000424,user00424@bank,2025-06-21 22:42:57.608166,22c46eef1e05,0
A000425,user00425@bank,2025-07-29 22:42:57.608166,2ffd8fefd161,0
A000426,user00426@bank,2025-07-22 22:42:57.608166,74c1c3cc402d,1
A000427,user00427@bank,2025-03-23 22:42:57.608166,2c76c17cda38,0
A000428,user00428@bank,2025-10-08 22:42:57.608166,e339e2ca046d,0
A000429,user00429@bank,2025-07-21 22:42:57.608166,a0bd18c1432b,0
A000430,user00430@bank,2025-05-03 22:42:57.608166,440d802effc2,0
A000431,user00431@bank,2025-03-24 22:42:57.608166,6a2900f5f009,0
A000432,user00432@bank,2025-06-15 22:42:57.608166,68b623e5a932,0
A000433,user00433@bank,2025-06-06 22:42:57.608166,a1ad15815291,0
A000434,user00434@bank,2025-07-31 22:42:57.608166,feda2b41a192,0
A000435,user00435@bank,2025-08-26 22:42:57.608166,a1e8d766a110,0
A000436,user00436@bank,2025-04-08 22:42:57.608166,010dd87fe869,0
A000437,user00437@bank,2025-10-01 22:42:57.608166,b1d9c3759189,0
A000438,user00438@bank,2025-02-22 22:42:57.608166,9272e037866b,0
A000439,user00439@bank,2025-06-29 22:42:57.608166,eae29913c095,1
A000440,user00440@bank,2025-07-10 22:42:57.608166,27ad904c20d0,0
A000441,user00441@bank,2025-02-27 22:42:57.608166,5bb895db1f08,0
A000442,user00442@bank,2025-04-24 22:42:57.608166,aabf87dfc838,0
A000443,user00443@bank,2025-05-17 22:42:57.608166,11901c4d76bd,0
A000444,user00444@bank,2025-06-26 22:42:57.608166,cf552a2ae981,0
A000445,user00445@bank,2025-06-28 22:42:57.608166,3763990045d0,0
A000446,user00446@bank,2025-10-08 22:42:57.608166,08ead9cf270e,0
A000447,user00447@bank,2025-07-14 22:42:57.608166,44b2d07c7ec7,0
A000448,user00448@bank,2025-03-30 22:42:57.608166,015fef858d79,0
A000449,user00449@bank,2025-05-05 22:42:57.608166,5c932393016d,0
A000450,user00450@bank,2025-05-31 22:42:57.608166,f7e0a50811d3,0
A000451,user00451@bank,2025-09-15 22:42:57.608166,d99757c77932,0
A000452,user00452@bank,2025-05-31 22:42:57.608166,2fb5b291c942,0
A000453,user00453@bank,2025-04-24 22:42:57.608166,955a5110ff02,0
A000454,user00454@bank,2024-11-26 22:42:57.608166,e0f46cf68293,0
A000455,user00455@bank,2025-02-02 22:42:57.608166,1409b8efc0ae,0
A000456,user00456@bank,2025-03-30 22:42:57.608166,271620503933,0
A000457,user00457@bank,2025-01-19 22:42:57.608166,8e6ac269ac8d,0
A000458,user00458@bank,2025-05-04 22:42:57.608166,3c744fa52fd8,0
A000459,user00459@bank,2025-10-06 22:42:57.608166,e33385c45a2d,0
A000460,user00460@bank,2025-08-22 22:42:57.608166,5f85f95fd081,0
A000461,user00461@bank,2025-06-09 22:42:57.608166,397b2fe9c449,0
A000462,user00462@bank,2025-07-21 22:42:57.608166,ed6533f6661b,0
A000463,user00463@bank,2024-12-27 22:42:57.608166,ebbcc9762d77,0
A000464,user00464@bank,2025-06-07 22:42:57.608166,6704592dd8e1,0
A000465,user00465@bank,2025-10-01 22:42:57.608166,9a7d5d69c3ea,0
A000466,user00466@bank,2025-08-26 22:42:57.608166,efd1ef3725ea,0
A000467,user00467@bank,2024-12-19 22:42:57.608166,63f616e15c67,0
A000468,user00468@bank,2025-03-12 22:42:57.608166,354d89b2530a,0
A000469,user00469@bank,2025-04-27 22:42:57.608166,6de1c519a740,0
A000470,user00470@bank,2025-05-13 22:42:57.608166,c43935b69f17,0
A000471,user00471@bank,2025-03-11 22:42:57.608166,7ad692b36011,0
A000472,user00472@bank,2024-12-14 22:42:57.608166,9f1b414f334f,0
A000473,user00473@bank,2025-02-01 22:42:57.608166,fa164a1ab247,0
A000474,user00474@bank,2025-08-22 22:42:57.608166,693c94954d72,0
A000475,user00475@bank,2025-04-06 22:42:57.608166,8c7e0e3b6128,0
A000476,user00476@bank,2024-12-29 22:42:57.608166,de30e84eb06e,0
A000477,user00477@bank,2025-07-15 22:42:57.608166,75dec5e397ec,0
A000478,user00478@bank,2025-06-12 22:42:57.608166,88ad94e8955c,0
A000479,user00479@bank,2025-09-28 22:42:57.608166,840056e00f78,0
A000480,user00480@bank,2025-03-11 22:42:57.608166,31624a455ec0,0
A000481,user00481@bank,2025-10-20 22:42:57.608166,3dfb67088a7d,0
A000482,user00482@bank,2025-01-27 22:42:57.608166,b16534af6a41,0
A000483,user00483@bank,2025-01-18 22:42:57.608166,eb046d2abc61,0
A000484,user00484@bank,2025-07-12 22:42:57.608166,e1c9df9fd536,0
A000485,user00485@bank,2025-04-17 22:42:57.608166,bc6e564754cc,0
A000486,user00486@bank,2025-03-14 22:42:57.608166,c8b3f3e77a94,0
A000487,user00487@bank,2025-09-15 22:42:57.608166,410e77c124f9,0
A000488,user00488@bank,2025-05-04 22:42:57.608166,9a20e208b79b,0
A000489,user00489@bank,2024-12-05 22:42:57.608166,a1e4b0c289a6,0
A000490,user00490@bank,2025-05-13 22:42:57.608166,0adb9dcd2b68,0
A000491,user00491@bank,2025-08-18 22:42:57.608166,924c4298c6e2,0
A000492,user00492@bank,2025-05-20 22:42:57.608166,942d28ff3c85,0
A000493,user00493@bank,2025-02-03 22:42:57.608166,d8a1bcc55231,0
A000494,user00494@bank,2025-05-15 22:42:57.608166,480980075ec1,0
A000495,user00495@bank,2025-03-25 22:42:57.608166,4f36f150905d,1
A000496,user00496@bank,2025-05-06 22:42:57.608166,55f7c3a67d12,0
A000497,user00497@bank,2025-03-28 22:42:57.608166,e7068f3e134a,0
A000498,user00498@bank,2025-05-22 22:42:57.608166,56d6770b3d23,0
A000499,user00499@bank,2025-01-10 22:42:57.608166,bd589d4379d7,0
A000500,user00500@bank,2025-08-16 22:42:57.608166,373691d8a0be,0
A000501,user00501@bank,2025-07-14 22:42:57.608166,261f4d5acc37,0
A000502,user00502@bank,2025-03-19 22:42:57.608166,411bb2aefe1d,0
A000503,user00503@bank,2025-04-09 22:42:57.608166,59d7cc5c12d4,0
A000504,user00504@bank,2025-07-23 22:42:57.608166,f4bf810b699d,0
A000505,user00505@bank,2024-12-09 22:42:57.608166,5a707be6ea78,0
A000506,user00506@bank,2025-01-02 22:42:57.608166,cfcf0520141e,0
A000507,user00507@bank,2025-05-19 22:42:57.608166,786c40208746,0
A000508,user00508@bank,2025-03-27 22:42:57.608166,7d11e5808a7e,0
A000509,user00509@bank,2025-01-13 22:42:57.608166,afaaa76025d3,0
A000510,user00510@bank,2025-10-20 22:42:57.608166,2c3a46865d52,0
A000511,user00511@bank,2025-05-18 22:42:57.608166,8eaf33744cf2,1
A000512,user00512@bank,2025-05-27 22:42:57.608166,e2f816aac53f,0
A000513,user00513@bank,2025-07-05 22:42:57.608166,537299acb3d8,0
A000514,user00514@bank,2025-03-14 22:42:57.608166,ba82a0770fb1,0
A000515,user00515@bank,2024-12-28 22:42:57.608166,fa40c77fe9f7,0
A000516,user00516@bank,2024-12-14 22:42:57.608166,5534d6440d34,0
A000517,user00517@bank,2024-11-19 22:42:57.608166,7abbe6f9a9ca,0
A000518,user00518@bank,2025-05-09 22:42:57.608166,fa7d8349d596,0
A000519,user00519@bank,2025-02-24 22:42:57.608166,6a11819e3809,0
A000520,user00520@bank,2025-03-08 22:42:57.608166,f089f9c4f024,0
A000521,user00521@bank,2025-03-08 22:42:57.608166,643072e33fe4,0
A000522,user00522@bank,2025-07-03 22:42:57.608166,98bf1d92e969,0
A000523,user00523@bank,2025-02-01 22:42:57.608166,6bfdc5125060,0
A000524,user00524@bank,2025-02-20 22:42:57.608166,a3c8b3feebbf,0
A000525,user00525@bank,2025-07-26 22:42:57.608166,619f4340d5ac,0
A000526,user00526@bank,2025-09-07 22:42:57.608166,67394a358737,0
A000527,user00527@bank,2025-05-28 22:42:57.608166,464ac9a24e4b,0
A000528,user00528@bank,2025-01-30 22:42:57.608166,4564c5cc1ad8,1
A000529,user00529@bank,2024-11-30 22:42:57.608166,196f9d1f98aa,0
A000530,user00530@bank,2024-12-07 22:42:57.608166,222ed064accd,0
A000531,user00531@bank,2025-05-02 22:42:57.608166,e2ac30e16d29,0
A000532,user00532@bank,2025-09-03 22:42:57.608166,c232a19d67c7,0
A000533,user00533@bank,2025-06-22 22:42:57.608166,d584bdf6abc6,0
A000534,user00534@bank,2025-05-15 22:42:57.608166,e3b5c1fd9165,0
A000535,user00535@bank,2025-06-27 22:42:57.608166,e1b5c0ddeaaf,0
A000536,user00536@bank,2025-07-11 22:42:57.608166,38d894250489,0
A000537,user00537@bank,2025-08-06 22:42:57.608166,1d2f01792535,0
A000538,user00538@bank,2025-10-08 22:42:57.608166,3fb718a0792e,0
A000539,user00539@bank,2025-09-27 22:42:57.608166,18e8dd620f5a,0
A000540,user00540@bank,2025-06-17 22:42:57.608166,9211f27e7816,0
A000541,user00541@bank,2025-02-19 22:42:57.608166,9c83d6115332,0
A000542,user00542@bank,2024-12-12 22:42:57.608166,3a0ae3840029,0
A000543,user00543@bank,2025-09-13 22:42:57.608166,3f9426c5fc4b,0
A000544,user00544@bank,2025-03-01 22:42:57.608166,ab82a29433a1,0
A000545,user00545@bank,2025-03-22 22:42:57.608166,0e519c65a2fb,0
A000546,user00546@bank,2024-12-02 22:42:57.608166,d0d3871b2e7e,0
A000547,user00547@bank,2024-12-30 22:42:57.608166,a81c9bce12ff,0
A000548,user00548@bank,2025-07-13 22:42:57.608166,489f825e3a88,0
A000549,user00549@bank,2025-04-07 22:42:57.608166,7369b6e1e93f,0
A000550,user00550@bank,2025-02-09 22:42:57.608166,b02ef8ad315e,0
A000551,user00551@bank,2025-03-30 22:42:57.608166,dfb686f3445f,0
A000552,user00552@bank,2025-06-18 22:42:57.608166,d9d72d0316ac,0
A000553,user00553@bank,2025-08-06 22:42:57.608166,88663db7e1b0,0
A000554,user00554@bank,2024-11-19 22:42:57.608166,7c794439fd2a,0
A000555,user00555@bank,2025-10-18 22:42:57.608166,aa571646e90a,0
A000556,user00556@bank,2025-08-27 22:42:57.608166,620b6b9734ec,0
A000557,user00557@bank,2025-03-17 22:42:57.608166,cc66ff31e2c0,0
A000558,user00558@bank,2025-06-30 22:42:57.608166,fd4a52b5e723,0
A000559,user00559@bank,2025-07-22 22:42:57.608166,783a609506af,0
A000560,user00560@bank,2025-01-28 22:42:57.608166,b20108aad755,0
A000561,user00561@bank,2025-02-25 22:42:57.608166,9802dc7500a6,0
A000562,user00562@bank,2025-09-25 22:42:57.608166,01ef884b7262,0
A000563,user00563@bank,2025-01-08 22:42:57.608166,202953bae310,0
A000564,user00564@bank,2025-06-15 22:42:57.608166,e7cfcdf549ef,0
A000565,user00565@bank,2025-08-19 22:42:57.608166,d4030d4b1b0b,0
A000566,user00566@bank,2025-03-01 22:42:57.608166,c4ea811d6402,0
A000567,user00567@bank,2025-08-13 22:42:57.608166,fa185d3603f1,0
A000568,user00568@bank,2025-02-25 22:42:57.608166,231a1b64e4a7,0
A000569,user00569@bank,2025-01-22 22:42:57.608166,71fa6e971f18,0
A000570,user00570@bank,2025-01-07 22:42:57.608166,ed601e78d905,0
A000571,user00571@bank,2024-12-20 22:42:57.608166,d77160f65665,0
A000572,user00572@bank,2025-05-11 22:42:57.608166,f906999683f8,0
A000573,user00573@bank,2025-03-08 22:42:57.608166,6bb9957b220e,0
A000574,user00574@bank,2024-12-11 22:42:57.608166,49142620e881,1
A000575,user00575@bank,2025-02-04 22:42:57.608166,e8ea374a2e5d,0
A000576,user00576@bank,2025-03-16 22:42:57.608166,0748320e99cb,0
A000577,user00577@bank,2025-01-13 22:42:57.608166,eae29913c095,1
A000578,user00578@bank,2025-03-06 22:42:57.608166,d8cf66d587d3,0
A000579,user00579@bank,2025-07-31 22:42:57.608166,f98983ffeac0,0
A000580,user00580@bank,2025-02-19 22:42:57.608166,247a1bb1b8c8,0
A000581,user00581@bank,2025-03-04 22:42:57.608166,73e556711008,0
A000582,user00582@bank,2025-06-10 22:42:57.608166,6bb1c1dd0e02,0
A000583,user00583@bank,2025-06-16 22:42:57.608166,3c00be9a235d,0
A000584,user00584@bank,2024-11-28 22:42:57.608166,e6c68e5546ce,0
A000585,user00585@bank,2025-06-01 22:42:57.608166,0f09d27f142c,0
A000586,user00586@bank,2025-01-27 22:42:57.608166,67c929101239,0
A000587,user00587@bank,2025-02-14 22:42:57.608166,643d0ec33bd1,0
A000588,user00588@bank,2024-12-04 22:42:57.608166,70927d1e510d,0
A000589,user00589@bank,2025-06-20 22:42:57.608166,a4cdf26053bb,0
A000590,user00590@bank,2025-06-02 22:42:57.608166,3a1f41f2837a,0
A000591,user00591@bank,2025-03-09 22:42:57.608166,798681700fb0,0
A000592,user00592@bank,2025-09-11 22:42:57.608166,27a1d0608666,0
A000593,user00593@bank,2025-05-27 22:42:57.608166,aa6b9b2f83ac,0
A000594,user00594@bank,2025-06-22 22:42:57.608166,ad71e77514cf,0
A000595,user00595@bank,2025-06-03 22:42:57.608166,bbf12484d590,0
A000596,user00596@bank,2025-05-02 22:42:57.608166,832abe99273c,0
A000597,user00597@bank,2025-05-10 22:42:57.608166,686db9e34ad7,0
A000598,user00598@bank,2025-01-17 22:42:57.608166,f73203633a00,0
A000599,user00599@bank,2025-09-09 22:42:57.608166,40eee5dfa1ce,0
A000600,user00600@bank,2025-08-11 22:42:57.608166,4af485b5b104,0
A000601,user00601@bank,2025-08-04 22:42:57.608166,e6c8b071b463,0
A000602,user00602@bank,2025-06-24 22:42:57.608166,0187205c9c91,1
A000603,user00603@bank,2025-04-07 22:42:57.608166,7e91b1b0aa12,0
A000604,user00604@bank,2025-08-03 22:42:57.608166,da15d933db30,0
A000605,user00605@bank,2025-07-03 22:42:57.608166,338174cf1461,0
A000606,user00606@bank,2025-09-18 22:42:57.608166,41c612e3cf71,0
A000607,user00607@bank,2025-03-22 22:42:57.608166,ce4c4ed8632d,0
A000608,user00608@bank,2025-03-26 22:42:57.608166,03411bc904cd,0
A000609,user00609@bank,2025-05-04 22:42:57.608166,731e9b7d3692,0
A000610,user00610@bank,2025-01-16 22:42:57.608166,1e0a7905fe42,0
A000611,user00611@bank,2025-02-24 22:42:57.608166,74c7ef4c9e98,0
A000612,user00612@bank,2025-03-22 22:42:57.608166,1274d778157b,0
A000613,user00613@bank,2025-09-19 22:42:57.608166,6b968c65ac49,0
A000614,user00614@bank,2025-07-07 22:42:57.608166,e2969d66ba33,0
A000615,user00615@bank,2025-03-19 22:42:57.608166,dcece830fdc9,0
A000616,user00616@bank,2025-04-04 22:42:57.608166,bef380f77f07,0
A000617,user00617@bank,2024-12-25 22:42:57.608166,d39148c988ff,0
A000618,user00618@bank,2025-10-10 22:42:57.608166,f85acb87ab06,0
A000619,user00619@bank,2024-12-30 22:42:57.608166,da16918a8d73,0
A000620,user00620@bank,2025-04-09 22:42:57.608166,0ba5d229ba64,0
A000621,user00621@bank,2025-02-18 22:42:57.608166,7d114d7e2d70,0
A000622,user00622@bank,2025-10-17 22:42:57.608166,686e931879eb,0
A000623,user00623@bank,2025-04-23 22:42:57.608166,adf5a7770650,0
A000624,user00624@bank,2025-05-21 22:42:57.608166,9d3379fe6803,0
A000625,user00625@bank,2025-04-04 22:42:57.608166,09ab6acb5730,0
A000626,user00626@bank,2025-03-20 22:42:57.608166,8e0e2d5882d1,0
A000627,user00627@bank,2025-01-18 22:42:57.608166,a0aaf8788921,0
A000628,user00628@bank,2025-01-14 22:42:57.608166,db1dba761c20,0
A000629,user00629@bank,2024-12-16 22:42:57.608166,5098459d65df,0
A000630,user00630@bank,2025-06-30 22:42:57.608166,1a0affadfa36,0
A000631,user00631@bank,2025-02-13 22:42:57.608166,c51db26db91d,0
A000632,user00632@bank,2025-06-30 22:42:57.608166,a9476549be7a,0
A000633,user00633@bank,2025-06-03 22:42:57.608166,02e596c6ba42,0
A000634,user00634@bank,2025-03-11 22:42:57.608166,eb3f38dfbab4,0
A000635,user00635@bank,2025-02-14 22:42:57.608166,cfa91512a8e1,0
A000636,user00636@bank,2025-10-06 22:42:57.608166,d72863de1d47,0
A000637,user00637@bank,2025-04-04 22:42:57.608166,2e2566f540cf,0
A000638,user00638@bank,2025-05-01 22:42:57.608166,302894bf173a,0
A000639,user00639@bank,2025-03-27 22:42:57.608166,2315a67dd8a1,0
A000640,user00640@bank,2025-07-28 22:42:57.608166,a63064b098b1,0
A000641,user00641@bank,2025-02-23 22:42:57.608166,7278015c7c64,0
A000642,user00642@bank,2025-08-16 22:42:57.608166,78074fa15186,0
A000643,user00643@bank,2024-12-06 22:42:57.608166,a68b3e2a8209,0
A000644,user00644@bank,2025-01-20 22:42:57.608166,a679efe405b5,0
A000645,user00645@bank,2025-10-07 22:42:57.608166,69e4b48d0886,0
A000646,user00646@bank,2025-04-02 22:42:57.608166,debcc218d678,0
A000647,user00647@bank,2024-12-21 22:42:57.608166,1939a3885ab0,0
A000648,user00648@bank,2025-01-05 22:42:57.608166,556fdf2cccff,0
A000649,user00649@bank,2025-10-07 22:42:57.608166,7c8735ad436b,0
A000650,user00650@bank,2025-09-08 22:42:57.608166,09f2aa503c56,0
A000651,user00651@bank,2024-11-25 22:42:57.608166,9c57bd1bb0d1,0
A000652,user00652@bank,2025-03-15 22:42:57.608166,6c31e4e172a3,0
A000653,user00653@bank,2025-08-12 22:42:57.608166,20268afe1200,0
A000654,user00654@bank,2025-02-26 22:42:57.608166,ff5830b18ca6,0
A000655,user00655@bank,2025-07-19 22:42:57.608166,13f3ce600913,0
A000656,user00656@bank,2025-09-25 22:42:57.608166,64dff0658300,0
A000657,user00657@bank,2025-06-09 22:42:57.608166,94db84b8cb3a,0
A000658,user00658@bank,2025-04-09 22:42:57.608166,0ecf89b8c3b9,0
A000659,user00659@bank,2025-05-06 22:42:57.608166,a90530b5bf86,0
A000660,user00660@bank,2025-07-04 22:42:57.608166,9461fe4b4307,0
A000661,user00661@bank,2025-03-02 22:42:57.608166,a634b3e2fbb9,0
A000662,user00662@bank,2025-05-06 22:42:57.608166,eeb3595401ec,0
A000663,user00663@bank,2025-05-01 22:42:57.608166,1430f88e8327,0
A000664,user00664@bank,2025-04-09 22:42:57.608166,49a17210fcc8,0
A000665,user00665@bank,2025-05-31 22:42:57.608166,685e24f58884,0
A000666,user00666@bank,2025-03-19 22:42:57.608166,a4afae358e20,0
A000667,user00667@bank,2025-06-13 22:42:57.608166,ef68e4e85d1f,0
A000668,user00668@bank,2025-09-09 22:42:57.608166,877f2497e13f,0
A000669,user00669@bank,2025-02-22 22:42:57.608166,e56ac0817eb8,0
A000670,user00670@bank,2025-10-11 22:42:57.608166,591f970076cf,1
A000671,user00671@bank,2025-01-17 22:42:57.608166,a594112a67f7,1
A000672,user00672@bank,2025-09-24 22:42:57.608166,d68b5df267e2,0
A000673,user00673@bank,2025-04-24 22:42:57.608166,c5c34935277f,0
A000674,user00674@bank,2025-06-28 22:42:57.608166,48e299b5cafe,0
A000675,user00675@bank,2024-11-22 22:42:57.608166,a229f1f691b9,0
A000676,user00676@bank,2025-09-15 22:42:57.608166,a58953c8a3c6,0
A000677,user00677@bank,2024-11-21 22:42:57.608166,313848751bdf,0
A000678,user00678@bank,2025-09-30 22:42:57.608166,191ea7a6b0bf,0
A000679,user00679@bank,2025-10-05 22:42:57.608166,65ab4641573f,0
A000680,user00680@bank,2025-06-16 22:42:57.608166,51f4142d20ff,0
A000681,user00681@bank,2025-07-10 22:42:57.608166,2dd41b7727d0,0
A000682,user00682@bank,2025-10-10 22:42:57.608166,5b6c80d52b8e,0
A000683,user00683@bank,2024-12-06 22:42:57.608166,56eff0568b96,0
A000684,user00684@bank,2025-08-03 22:42:57.608166,1b0d3ce069b7,0
A000685,user00685@bank,2025-06-20 22:42:57.608166,76d6cdb7153c,0
A000686,user00686@bank,2025-08-17 22:42:57.608166,1d6cc52e8654,0
A000687,user00687@bank,2025-02-20 22:42:57.608166,046d4f7d70a4,0
A000688,user00688@bank,2025-08-23 22:42:57.608166,ef2bf5668e03,0
A000689,user00689@bank,2025-01-05 22:42:57.608166,082ec6559a28,0
A000690,user00690@bank,2025-07-01 22:42:57.608166,a4283d3913f2,0
A000691,user00691@bank,2025-02-24 22:42:57.608166,b8a5494e1f5e,0
