tx_id,timestamp,sender,receiver,amount
T0000359,2025-11-16 15:02:15.608166,A001334,A001264,759.3
T0005853,2025-11-02 01:21:56.608166,A000785,A004237,1633.98
T0002549,2025-11-11 08:23:17.608166,A004133,A001773,534.7
T0004876,2025-10-22 14:50:49.608166,A001362,A001085,164.82
T0024489,2025-11-01 10:30:59.608166,A003996,A003138,296.4
T0007122,2025-10-26 05:55:30.608166,A004389,A004651,771.18
T0024284,2025-11-02 14:00:57.608166,A003578,A003041,137.44
T0024870,2025-11-12 23:46:27.608166,A003409,A003568,674.45
T0014175,2025-11-10 19:39:24.608166,A000036,A000691,3332.82
T0008439,2025-11-12 08:15:11.608166,A002549,A002220,77.57
T0005302,2025-10-29 05:17:04.608166,A000127,A003700,1752.74
T0007539,2025-10-26 12:05:14.608166,A002327,A001625,428.0
T0007554,2025-10-30 15:25:23.608166,A001627,A004561,77.42
T0008959,2025-11-10 10:54:50.608166,A004096,A000314,5821.9
T0011433,2025-11-08 21:58:39.608166,A000392,A002287,740.89
T0014296,2025-11-08 22:42:46.608166,A002051,A000557,102.9
T0026359,2025-11-09 15:20:59.608166,A003832,A004905,1375.99
T0023503,2025-11-05 07:18:10.608166,A002101,A002420,1223.94
T0011432,2025-11-12 04:11:23.608166,A004463,A004524,2775.83
T0017306,2025-11-01 19:18:14.608166,A001503,A001430,3186.36
T0001280,2025-10-21 16:12:31.608166,A000940,A004767,3158.64
T0018250,2025-11-16 04:51:36.608166,A002491,A004570,2044.57
T0005377,2025-10-22 14:43:45.608166,A002899,A003236,431.22
T0025539,2025-11-01 07:47:59.608166,A004180,A000084,3493.62
T0007425,2025-10-26 20:38:11.608166,A002379,A002499,2604.59
T0011676,2025-10-25 09:57:37.608166,A003970,A002740,1642.72
T0013132,2025-10-25 14:40:07.608166,A001717,A004066,865.4
T0010084,2025-10-26 10:10:52.608166,A002912,A004865,263.84
T0006734,2025-11-11 04:20:53.608166,A002147,A000902,1015.73
T0000881,2025-10-27 05:54:49.608166,A004805,A002422,2176.54
T0009399,2025-11-05 22:37:43.608166,A003307,A004454,2950.42
T0003293,2025-11-02 01:31:30.608166,A003386,A000363,239.35
T0022545,2025-11-14 04:13:51.608166,A001729,A001813,119.02
T0009858,2025-10-28 15:00:00.608166,A000346,A000408,6512.63
T0005486,2025-11-18 17:28:11.608166,A004530,A004255,226.77
T0026371,2025-11-03 06:15:15.608166,A004030,A004922,4149.63
T0021316,2025-11-16 06:22:22.608166,A000935,A001309,2648.84
T0006605,2025-11-10 08:15:23.608166,A002389,A001970,1181.53
T0022287,2025-11-05 09:31:49.608166,A002496,A001595,2217.19
T0009053,2025-11-09 09:36:40.608166,A004988,A002478,333.93
T0011965,2025-11-02 07:29:34.608166,A002202,A002855,1472.04
T0003991,2025-10-22 21:38:52.608166,A000127,A002816,700.58
T0018817,2025-11-12 08:47:00.608166,A004367,A000822,4140.81
T0011752,2025-11-11 05:08:10.608166,A001256,A001703,1311.93
T0023053,2025-11-08 12:55:30.608166,A002155,A004747,1587.18
T0023714,2025-11-02 20:10:14.608166,A000111,A002593,61.11
T0021362,2025-11-01 13:59:02.608166,A001293,A001002,4468.8
T0026059,2025-10-31 00:31:11.608166,A004595,A000511,216.7
T0003394,2025-10-21 04:57:42.608166,A002608,A000884,2195.18
T0026521,2025-11-07 09:40:12.608166,A004990,A000577,4486.02
T0025909,2025-10-29 04:21:07.608166,A004537,A003190,854.14
T0017102,2025-11-19 22:39:33.608166,A002014,A000071,1160.34
T0015788,2025-10-31 22:28:20.608166,A003158,A001572,4891.59
T0007692,2025-10-26 13:22:48.608166,A000917,A002014,1115.69
T0022363,2025-10-26 01:19:43.608166,A000430,A001637,130.66
T0026708,2025-11-12 19:23:57.608166,A002389,A002990,1394.17
T0019210,2025-10-27 06:54:36.608166,A001224,A003990,4092.65
T0019078,2025-10-22 22:46:59.608166,A002092,A000316,294.84
T0017585,2025-11-01 02:21:40.608166,A000118,A002120,958.26
T0017877,2025-10-28 07:37:20.608166,A003891,A004705,817.38
T0003504,2025-10-23 01:48:04.608166,A003760,A003423,1867.23
T0024383,2025-10-22 08:39:15.608166,A004644,A003069,2857.06
T0017914,2025-11-14 08:08:34.608166,A000112,A002004,756.47
T0006354,2025-10-22 07:23:42.608166,A004475,A004465,7144.18
T0012118,2025-11-17 07:01:06.608166,A002627,A001710,2622.87
T0000986,2025-11-16 19:46:48.608166,A003146,A000273,340.55
T0021879,2025-10-24 16:49:10.608166,A003156,A001309,3990.22
T0015207,2025-11-16 03:58:19.608166,A002712,A001408,2082.63
T0003648,2025-10-26 09:06:12.608166,A004963,A002956,2555.02
T0013903,2025-10-26 18:44:33.608166,A002186,A001917,765.96
T0009194,2025-10-28 13:35:47.608166,A000771,A002339,1063.24
T0014171,2025-11-18 14:51:10.608166,A004039,A002935,2846.63
T0013757,2025-10-30 08:49:22.608166,A004146,A004020,4104.01
T0008779,2025-10-22 11:21:19.608166,A002649,A004230,669.09
T0002045,2025-11-05 15:30:32.608166,A000692,A004009,1799.81
T0006525,2025-10-28 12:10:02.608166,A004494,A002080,1320.77
T0025854,2025-11-10 05:05:11.608166,A002435,A004449,178.31
T0001730,2025-10-28 15:59:16.608166,A004205,A003780,2061.3
T0016773,2025-11-06 09:29:15.608166,A000244,A004008,4187.06
T0021110,2025-11-11 18:11:36.608166,A000793,A003448,713.36
T0004852,2025-11-01 17:00:30.608166,A002991,A004836,61.92
T0015621,2025-11-06 17:30:28.608166,A003682,A000509,653.71
T0006335,2025-11-19 07:41:20.608166,A004902,A000140,599.95
T0001240,2025-11-10 01:06:27.608166,A002886,A000259,294.66
T0021496,2025-10-28 20:51:56.608166,A000115,A001066,209.09
T0013280,2025-10-29 07:16:03.608166,A002664,A000411,713.1
T0002766,2025-11-15 11:08:44.608166,A001123,A004631,2741.63
T0008598,2025-11-11 09:16:18.608166,A004267,A001923,383.76
T0024907,2025-10-26 09:33:55.608166,A003448,A000015,424.78
T0004703,2025-11-17 12:42:22.608166,A000576,A003792,191.57
T0014413,2025-10-23 20:47:12.608166,A001162,A003134,190.1
T0007755,2025-11-13 13:11:19.608166,A001935,A001695,1453.57
T0023477,2025-11-18 22:08:23.608166,A004098,A002415,682.79
T0004491,2025-10-23 01:52:07.608166,A001887,A001545,4883.61
T0019822,2025-11-18 00:00:12.608166,A002580,A002475,1788.6
T0024425,2025-11-17 17:07:23.608166,A002735,A003098,2000.36
T0006349,2025-10-26 00:21:02.608166,A002747,A004790,108.24
T0020487,2025-10-24 10:24:18.608166,A000244,A002814,937.3
T0018974,2025-11-13 09:07:36.608166,A004519,A003940,75.91
T0021881,2025-10-24 17:10:10.608166,A003259,A001309,289.13
T0017587,2025-10-31 14:24:17.608166,A002870,A003065,80.91
T0021238,2025-10-21 13:37:55.608166,A000853,A003098,936.19
T0020642,2025-11-17 16:15:43.608166,A000381,A002304,2238.71
T0014792,2025-11-11 14:54:56.608166,A002413,A000147,491.06
T0000902,2025-10-31 01:54:48.608166,A002574,A000646,1356.24
T0020501,2025-10-24 11:03:18.608166,A000244,A000996,782.05
T0016785,2025-11-01 20:46:13.608166,A000789,A002674,2115.11
T0015665,2025-10-25 01:35:34.608166,A002120,A001870,198.9
T0014163,2025-10-27 16:21:51.608166,A003216,A001514,1128.63
T0014915,2025-10-21 18:21:33.608166,A003530,A004184,932.75
T0022269,2025-11-10 06:03:37.608166,A003823,A001582,2209.63
T0025879,2025-11-10 05:54:11.608166,A004449,A004180,157.85
T0018180,2025-11-03 08:02:44.608166,A003504,A001774,810.57
T0006889,2025-10-24 11:20:52.608166,A001688,A001799,1047.52
T0002576,2025-11-06 00:41:08.608166,A004163,A004215,4028.45
T0010794,2025-11-11 10:49:31.608166,A001662,A003109,462.88
T0006277,2025-10-24 12:39:52.608166,A003198,A001830,87.06
T0012461,2025-11-13 07:19:25.608166,A002791,A004494,557.12
T0003239,2025-11-16 18:41:25.608166,A004598,A001493,176.83
T0022241,2025-10-31 15:59:03.608166,A001580,A002837,519.17
T0006491,2025-10-28 15:02:20.608166,A004209,A002560,5097.29
T0023161,2025-10-31 05:34:02.608166,A002237,A002837,1733.56
T0020121,2025-11-04 12:22:03.608166,A002579,A000077,724.24
T0009450,2025-10-25 19:04:46.608166,A004255,A001837,2616.12
T0014772,2025-10-26 16:17:17.608166,A000223,A002354,1766.38
T0026901,2025-11-06 16:06:57.608166,A002970,A003701,784.06
T0009770,2025-10-28 20:29:17.608166,A001209,A003065,1682.95
T0011784,2025-10-30 11:40:29.608166,A004497,A002910,853.73
T0009889,2025-10-27 01:19:18.608166,A002712,A002446,4224.53
T0008385,2025-11-16 11:31:45.608166,A002236,A001825,2057.77
T0015370,2025-11-02 16:10:51.608166,A004795,A001513,147.05
T0004343,2025-11-06 11:46:44.608166,A001712,A001703,2373.88
T0004909,2025-11-10 03:01:05.608166,A001307,A004684,722.94
T0005321,2025-11-17 21:46:19.608166,A002743,A002058,2738.85
T0010251,2025-11-13 22:50:30.608166,A003999,A002356,929.68
T0015625,2025-10-23 06:44:56.608166,A001579,A001782,502.13
T0004388,2025-10-22 04:58:31.608166,A004041,A002201,2488.15
T0017835,2025-10-22 23:41:51.608166,A003999,A003160,586.39
T0026557,2025-11-13 17:19:12.608166,A004403,A000833,521.5
T0002864,2025-11-14 21:51:42.608166,A001054,A004919,1898.47
T0013407,2025-10-22 05:18:03.608166,A000127,A002870,304.5
T0010410,2025-10-29 03:02:52.608166,A001402,A002796,1602.45
T0020794,2025-11-03 19:09:50.608166,A000403,A000511,2084.77
T0005454,2025-11-09 13:24:10.608166,A000243,A004018,3294.84
T0018081,2025-11-08 16:01:19.608166,A002704,A002164,42.41
T0026332,2025-10-29 09:29:59.608166,A004901,A002420,1405.66
T0013821,2025-11-04 23:25:05.608166,A004707,A001339,1107.87
T0019327,2025-10-25 15:28:26.608166,A004527,A004781,5160.54
T0025928,2025-11-10 15:07:22.608166,A001951,A004557,4688.18
T0021374,2025-11-01 13:42:02.608166,A001002,A000030,1362.18
T0009540,2025-11-04 16:27:23.608166,A002241,A004407,528.44
T0015155,2025-10-23 14:42:18.608166,A003228,A004270,6182.65
T0020404,2025-11-12 03:11:26.608166,A002240,A000202,4979.72
T0010482,2025-10-25 08:41:03.608166,A002201,A002517,3089.14
T0018166,2025-11-17 06:00:04.608166,A003783,A002396,413.69
T0011280,2025-11-05 06:01:49.608166,A003762,A003828,3232.38
T0009667,2025-11-17 20:25:27.608166,A004449,A000274,597.01
T0008800,2025-11-06 04:41:02.608166,A004356,A000564,1111.32
T0004908,2025-10-23 01:59:38.608166,A000144,A003515,859.01
T0017508,2025-11-02 00:25:36.608166,A001025,A004819,507.7
T0004965,2025-11-08 12:12:38.608166,A001519,A004834,1857.72
T0007537,2025-11-19 15:38:06.608166,A003218,A004374,542.63
T0010702,2025-11-17 11:15:57.608166,A003504,A004012,2661.67
T0015500,2025-11-14 02:20:57.608166,A001108,A003995,1319.42
T0000364,2025-11-06 19:33:13.608166,A000660,A000515,1321.13
T0016776,2025-11-03 14:57:32.608166,A001877,A000494,92.65
T0003775,2025-11-07 04:36:05.608166,A002741,A002768,1864.63
T0005924,2025-10-25 15:35:51.608166,A004291,A002364,2892.03
T0001990,2025-11-03 04:18:24.608166,A004744,A004509,1380.54
T0011572,2025-11-16 04:06:26.608166,A000863,A003517,201.96
T0026241,2025-11-06 17:20:40.608166,A000333,A004845,1130.29
T0023524,2025-10-27 12:25:00.608166,A003522,A002456,4430.76
T0003071,2025-11-06 10:18:28.608166,A004232,A002923,1806.3
T0024906,2025-10-26 08:28:55.608166,A003448,A002420,1597.12
T0007972,2025-11-05 07:58:37.608166,A000579,A001290,64.26
T0014996,2025-11-15 17:01:09.608166,A003770,A004949,2104.32
T0000678,2025-11-10 20:12:33.608166,A003586,A004950,1867.72
T0014257,2025-11-01 11:24:07.608166,A003204,A000062,3051.53
T0015430,2025-11-17 11:34:35.608166,A004550,A003435,1946.79
T0012009,2025-10-27 03:10:24.608166,A003849,A002154,1530.08
T0009599,2025-11-06 13:58:51.608166,A000250,A003579,2785.7
T0024880,2025-11-13 00:00:27.608166,A003409,A002295,1800.07
T0015671,2025-11-04 04:37:58.608166,A001467,A003151,469.65
T0017106,2025-10-23 08:09:53.608166,A004521,A004742,690.42
T0008246,2025-11-09 06:31:24.608166,A000460,A003760,3776.77
T0001483,2025-11-14 01:03:36.608166,A003535,A001284,698.66
T0026283,2025-11-15 08:47:29.608166,A000792,A004900,362.94
T0000667,2025-11-15 08:25:24.608166,A004137,A003477,1840.79
T0000114,2025-11-07 16:19:02.608166,A000184,A003904,5999.08
T0001276,2025-10-30 07:52:47.608166,A004263,A002497,1758.46
T0005048,2025-10-30 17:21:54.608166,A003508,A004243,1572.37
T0024148,2025-10-23 05:35:49.608166,A003379,A002970,598.61
T0000455,2025-10-29 19:46:37.608166,A001937,A002061,518.62
T0003753,2025-11-16 23:28:13.608166,A000216,A004245,2121.95
T0013506,2025-10-31 07:53:50.608166,A001537,A001197,14.07
T0003114,2025-11-11 22:45:55.608166,A000103,A000080,455.35
T0023873,2025-11-01 19:32:43.608166,A002652,A004901,390.55
T0015126,2025-11-11 03:44:02.608166,A000440,A004467,512.5
T0006962,2025-11-05 08:16:06.608166,A003726,A002601,601.24
T0005174,2025-11-10 04:22:20.608166,A003893,A002528,735.44
T0008470,2025-11-11 02:05:09.608166,A003715,A001763,1870.69
T0022116,2025-11-07 09:22:38.608166,A003486,A001533,5578.07
T0025748,2025-10-23 19:11:19.608166,A003201,A004329,2997.46
T0016398,2025-10-21 22:36:47.608166,A001334,A000780,5269.43
T0010080,2025-11-03 03:44:18.608166,A004862,A003197,814.03
T0011440,2025-11-03 19:09:50.608166,A003254,A002246,391.32
T0002894,2025-10-30 02:39:58.608166,A001402,A000471,5152.57
T0000760,2025-11-08 15:02:16.608166,A001897,A003348,2250.15
T0008937,2025-11-10 10:04:29.608166,A002653,A001346,1430.77
T0023236,2025-11-01 19:46:16.608166,A000857,A002295,3567.88
T0022021,2025-11-01 02:42:28.608166,A001450,A000072,641.18
T0021334,2025-11-18 04:43:32.608166,A000996,A004403,1402.45
T0023233,2025-11-04 06:37:27.608166,A002277,A004244,978.3
T0000510,2025-11-01 01:00:55.608166,A002605,A003502,1904.36
T0006844,2025-10-30 13:15:30.608166,A002735,A002911,1260.43
T0007847,2025-10-21 13:05:31.608166,A004654,A001865,2959.36
T0022845,2025-10-25 06:25:31.608166,A001713,A001880,398.35
T0020452,2025-10-29 21:57:07.608166,A000239,A004943,54.82
T0013285,2025-11-02 13:54:15.608166,A001662,A000587,290.01
T0003786,2025-10-26 07:57:34.608166,A000903,A004628,3996.9
T0020602,2025-10-30 12:46:45.608166,A000360,A001533,123.16
T0007258,2025-11-06 18:59:51.608166,A004707,A003771,1048.74
T0002100,2025-11-16 04:00:41.608166,A000934,A003288,1516.19
T0010247,2025-11-16 13:10:01.608166,A003189,A004003,590.07
T0001141,2025-11-02 08:20:38.608166,A002461,A000158,355.29
T0010547,2025-10-31 16:51:36.608166,A002112,A004083,2625.0
T0026464,2025-11-14 12:27:32.608166,A004945,A002601,85.11
T0010069,2025-11-12 19:35:52.608166,A002160,A003531,2006.15
T0008159,2025-11-03 11:08:14.608166,A001075,A000836,738.24
T0008623,2025-10-30 09:46:39.608166,A004103,A000642,696.74
T0015027,2025-10-30 16:09:31.608166,A003581,A001721,2103.78
T0008149,2025-11-11 23:29:19.608166,A000244,A000270,5035.6
T0007198,2025-11-06 05:48:29.608166,A000444,A004642,190.73
T0008214,2025-11-18 07:00:26.608166,A001529,A000529,225.31
T0017690,2025-11-11 20:35:57.608166,A001358,A004966,1561.42
T0009890,2025-10-31 14:13:54.608166,A003963,A003362,973.98
T0004746,2025-11-05 19:25:58.608166,A004963,A001687,2126.41
T0007039,2025-10-23 20:55:54.608166,A002345,A001770,2967.57
T0011654,2025-10-22 11:26:13.608166,A003333,A000482,142.11
T0007607,2025-11-19 03:30:07.608166,A003951,A002004,380.16
T0022810,2025-10-25 15:12:56.608166,A001853,A001574,1715.54
T0017728,2025-10-26 06:10:00.608166,A002994,A001646,3729.76
T0020864,2025-11-01 20:55:27.608166,A000684,A000577,895.08
T0014775,2025-11-12 14:17:21.608166,A003034,A003600,2128.29
T0019241,2025-11-05 09:51:59.608166,A004686,A000605,1870.05
T0009387,2025-11-07 06:04:12.608166,A003006,A004246,4512.87
T0026213,2025-10-29 09:17:40.608166,A004835,A001767,1232.67
T0019836,2025-10-24 13:37:27.608166,A004675,A003685,939.42
T0009410,2025-11-15 07:59:43.608166,A002949,A000462,1655.42
T0016217,2025-11-16 04:05:06.608166,A000156,A002383,5007.39
T0008869,2025-10-25 07:46:04.608166,A004509,A004555,626.68
T0021478,2025-10-28 21:41:56.608166,A002177,A001066,2740.73
T0007497,2025-10-27 17:52:24.608166,A001817,A004839,2624.1
T0024985,2025-10-22 18:13:26.608166,A003618,A003568,181.94
T0002393,2025-10-31 12:42:42.608166,A003753,A001381,4059.26
T0026814,2025-11-11 06:36:57.608166,A004038,A002899,484.22
T0017176,2025-11-18 15:12:16.608166,A000999,A004494,301.88
T0005430,2025-10-27 23:26:48.608166,A004460,A003657,818.21
T0024219,2025-11-18 07:17:04.608166,A001623,A002979,2424.32
T0009244,2025-10-24 02:13:41.608166,A002252,A002567,1546.62
T0022259,2025-11-10 07:27:37.608166,A003582,A001582,615.74
T0019408,2025-11-09 22:14:53.608166,A003038,A002524,162.25
T0001679,2025-11-12 13:17:24.608166,A001149,A000704,1850.55
T0011208,2025-10-27 21:25:12.608166,A004759,A004286,4351.69
T0018149,2025-11-19 10:53:19.608166,A002173,A003373,829.07
T0008324,2025-11-13 11:39:54.608166,A003140,A003250,509.96
T0006348,2025-10-26 05:00:43.608166,A003982,A002952,6762.34
T0001167,2025-10-25 05:16:02.608166,A004373,A002495,4046.83
T0022669,2025-10-24 22:48:50.608166,A001192,A001797,1715.98
T0025734,2025-11-07 19:54:19.608166,A004302,A001595,1094.76
T0013230,2025-11-04 06:24:56.608166,A004583,A003337,4983.81
T0021163,2025-11-05 17:30:50.608166,A004903,A000833,93.28
T0018027,2025-11-11 02:51:53.608166,A003620,A000014,667.19
T0016515,2025-10-25 18:01:46.608166,A001877,A003731,1151.71
T0023897,2025-11-14 19:35:14.608166,A001189,A002665,5918.12
T0001519,2025-11-06 12:25:51.608166,A004490,A000431,2418.46
T0014695,2025-10-22 18:35:22.608166,A002129,A000250,396.91
T0012808,2025-11-18 09:52:05.608166,A003757,A004659,5405.69
T0012432,2025-11-14 15:33:05.608166,A000653,A004412,426.5
T0009663,2025-11-05 19:46:48.608166,A001948,A003740,1458.93
T0009919,2025-10-22 14:35:28.608166,A003244,A001474,1126.55
T0008725,2025-11-01 22:10:46.608166,A000037,A004308,2290.94
T0013563,2025-10-30 21:08:18.608166,A003795,A004008,69.05
T0013678,2025-11-01 14:30:07.608166,A002010,A001162,31.01
T0018429,2025-10-25 00:37:18.608166,A004961,A002905,1372.84
T0020317,2025-11-03 14:56:20.608166,A003591,A000119,2609.35
T0017514,2025-11-02 19:36:24.608166,A000998,A004432,1056.58
T0011590,2025-10-28 22:36:26.608166,A000767,A000572,891.73
T0015498,2025-11-11 01:25:13.608166,A002776,A003682,444.9
T0015214,2025-10-29 16:13:58.608166,A001867,A002421,1188.54
T0008982,2025-11-18 14:17:38.608166,A001441,A001689,821.24
T0012738,2025-10-25 18:35:42.608166,A001106,A002749,700.02
T0022715,2025-11-08 16:53:02.608166,A001677,A001813,9230.09
T0021977,2025-10-30 08:35:59.608166,A001388,A004579,1370.71
T0000189,2025-10-29 18:37:34.608166,A002085,A001714,1186.49
T0008599,2025-11-13 17:42:58.608166,A002622,A003511,3977.29
T0021273,2025-11-01 01:44:24.608166,A002675,A000901,1950.02
T0008373,2025-11-17 04:19:25.608166,A002085,A004303,1873.46
T0023219,2025-11-04 05:29:27.608166,A003665,A002277,1228.63
T0026662,2025-11-07 05:55:57.608166,A004950,A003073,178.8
T0003191,2025-10-26 19:16:28.608166,A001730,A003764,130.56
T0013638,2025-10-26 18:10:39.608166,A001999,A000697,3241.46
T0005689,2025-11-17 21:00:30.608166,A000932,A000944,696.25
T0026050,2025-10-30 21:35:11.608166,A002563,A004595,2544.19
T0001987,2025-11-07 02:57:19.608166,A003898,A000618,2893.08
T0004843,2025-10-26 12:19:51.608166,A002754,A002898,188.87
T0016338,2025-10-23 03:51:07.608166,A004559,A000017,2948.42
T0025871,2025-11-10 05:58:11.608166,A004167,A004449,552.57
T0007390,2025-10-23 21:37:42.608166,A004090,A004390,1084.24
T0013244,2025-10-28 16:02:40.608166,A002611,A003865,467.52
T0004934,2025-10-31 15:08:47.608166,A000547,A004327,1431.19
T0006247,2025-10-30 19:33:13.608166,A004209,A001335,740.32
T0008078,2025-11-11 05:42:24.608166,A003221,A003672,197.75
T0008510,2025-11-06 00:23:58.608166,A001157,A002428,1864.94
T0007433,2025-11-19 16:37:58.608166,A003804,A001269,824.85
T0018048,2025-11-12 00:41:04.608166,A003665,A001750,1055.97
T0008273,2025-10-31 13:48:32.608166,A004145,A001628,5988.01
T0023368,2025-11-19 15:36:15.608166,A002314,A004403,1907.27
T0022089,2025-11-12 01:49:39.608166,A001495,A001229,403.13
T0017650,2025-11-13 01:37:49.608166,A001937,A000794,371.99
T0001004,2025-11-04 12:35:36.608166,A004354,A001969,1176.11
T0015386,2025-11-13 10:53:45.608166,A003434,A002379,492.21
T0007330,2025-11-04 13:28:43.608166,A001748,A001672,127.69
T0016871,2025-11-02 19:11:50.608166,A004141,A004432,1752.99
T0018781,2025-10-25 20:41:40.608166,A000509,A001716,60.36
T0007484,2025-11-14 08:59:34.608166,A002272,A004113,2534.31
T0005648,2025-11-18 19:29:41.608166,A003287,A002257,1098.44
T0017882,2025-11-04 07:39:55.608166,A003766,A000080,1462.19
T0022723,2025-11-08 17:15:02.608166,A001813,A002974,5895.52
T0017361,2025-11-03 14:54:42.608166,A002968,A003688,104.28
T0006194,2025-11-07 20:45:47.608166,A004529,A004490,586.55
T0026504,2025-11-07 09:30:12.608166,A002930,A004990,2898.78
T0020605,2025-11-17 15:48:43.608166,A001131,A000381,3606.51
T0013610,2025-11-14 06:03:15.608166,A000341,A002976,2777.46
T0017592,2025-11-11 08:29:12.608166,A000277,A002075,103.43
T0001912,2025-10-29 03:42:26.608166,A002813,A000429,2467.47
T0015464,2025-11-10 09:30:22.608166,A004588,A004231,4499.31
T0010462,2025-11-08 19:45:14.608166,A000032,A003399,849.57
T0026600,2025-11-18 19:06:58.608166,A001002,A000528,1383.04
T0006077,2025-11-13 04:47:57.608166,A002846,A003465,5062.7
T0022951,2025-11-15 08:21:31.608166,A002044,A002990,106.56
T0003232,2025-11-04 21:45:41.608166,A003513,A001972,227.36
