account_id,is_mule,inbound_count_24h,inbound_sum_24h,inbound_unique_senders_24h,inbound_count_7d,inbound_sum_7d,inbound_unique_senders_7d,outbound_count_24h,outbound_sum_24h,outbound_unique_receivers_24h,outbound_count_7d,outbound_sum_7d,outbound_unique_receivers_7d,pct_forwarded_7d,avg_forward_delay_seconds,in_degree_7d,out_degree_7d,pagerank_7d,count_in_out_ratio_7d,many_inbound_senders_24h_flag,burstiness_24h_vs_7d
A000160,0,0.0,0.0,0.0,3.0,9466.04,3.0,0.0,0.0,0.0,1.0,564.04,1.0,0.05958563454199858,135046.0,3,1,0.0003797236593269453,2.999999998,0,0.0
A000161,0,0.0,0.0,0.0,2.0,6087.45,2.0,1.0,49.6,1.0,3.0,661.9,3.0,0.10873189923529412,76571.0,2,3,0.00018367736091593829,0.6666666667777777,0,0.0
A000163,0,0.0,0.0,0.0,1.0,4806.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00010659661505046933,1000000001.0,0,0.0
A000164,0,1.0,264.07,1.0,1.0,264.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00013326773087995975,1000000001.0,0,6.999999951
A000165,0,0.0,0.0,0.0,1.0,2356.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00011836555018979238,1000000001.0,0,0.0
A000166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7223.07,1.0,7223069999999.999,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A000167,0,0.0,0.0,0.0,2.0,2511.95,2.0,0.0,0.0,0.0,2.0,1941.2600000000002,2.0,0.7728099683509734,18638.5,2,2,0.0003436761270229231,1.0,0,0.0
A000168,0,0.0,0.0,0.0,1.0,1476.03,1.0,1.0,385.24,1.0,3.0,4349.23,3.0,2.946572901632794,216555.0,1,3,0.00026026248164325114,0.33333333355555556,0,0.0
A000169,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2554.09,1.0,1.0,2554.09,1.0,2554090000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A000170,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1215.02,1.0,1215020000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A000171,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,512.66,1.0,3.0,3989.2999999999997,3.0,3989299999999.9995,-1.0,0,3,8.305874477182321e-05,3.3333333322222223e-10,0,0.0
A000172,0,0.0,0.0,0.0,3.0,4955.8099999999995,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3,0,0.0003836689480787926,3000000001.0,0,0.0
A000173,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1565.21,2.0,1565210000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A000174,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2538.58,2.0,2538580000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A000178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,671.26,1.0,671260000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A000179,0,1.0,562.11,1.0,3.0,7285.69,3.0,0.0,0.0,0.0,1.0,232.14,1.0,0.03186245914936926,-1.0,3,1,0.00022317341754993404,2.999999998,0,2.333333327888889
A000180,0,1.0,47.53,1.0,2.0,656.61,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.0009881183865673435,2000000001.0,0,3.49999998775
A000181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6200.87,2.0,6200869999999.999,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A000182,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4212.9,1.0,4212899999999.9995,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A000184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16407.53,2.0,16407529999999.998,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A000188,0,0.0,0.0,0.0,1.0,60.59,1.0,0.0,0.0,0.0,1.0,522.92,1.0,8.63046707363211,27941.0,1,1,0.00010659661505046933,1.0,0,0.0
A000189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1605.5900000000001,2.0,1605590000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A000191,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4492.9800000000005,2.0,2.0,4492.9800000000005,2.0,4492980000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A000192,0,0.0,0.0,0.0,2.0,3757.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.00022147454466721746,2000000001.0,0,0.0
A000193,0,0.0,0.0,0.0,5.0,9217.380000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5,0,0.0006542373274358162,5000000001.0,0,0.0
A000195,0,0.0,0.0,0.0,1.0,1065.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00015037831004187775,1000000001.0,0,0.0
A000196,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1785.28,1.0,3.0,4222.29,3.0,4222289999999.9995,-1.0,0,3,8.305874477182321e-05,3.3333333322222223e-10,0,0.0
A000197,0,1.0,787.68,1.0,1.0,787.68,1.0,1.0,413.12,1.0,2.0,4932.5199999999995,2.0,6.262086126337774,-1.0,1,2,0.00020008292419252532,0.50000000025,0,6.999999951
A000198,0,0.0,0.0,0.0,1.0,691.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00011836555018979238,1000000001.0,0,0.0
A000199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4064.04,3.0,4064039999999.9995,-1.0,0,3,8.305874477182321e-05,3.3333333322222223e-10,0,0.0
A000200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,985.09,1.0,985090000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A000201,0,1.0,184.28,1.0,1.0,184.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.0005414683032345469,1000000001.0,0,6.999999951
A000202,0,0.0,0.0,0.0,3.0,3666.8900000000003,3.0,0.0,0.0,0.0,1.0,2555.28,1.0,0.6968521008263959,-1.0,3,1,0.00044464259165455735,2.999999998,0,0.0
A000207,0,1.0,468.67,1.0,2.0,2625.4300000000003,2.0,1.0,2070.67,1.0,1.0,2070.67,1.0,0.7886974705092923,267168.5,2,1,0.00019807371797557396,1.999999999,0,3.49999998775
A000208,0,0.0,0.0,0.0,2.0,5001.73,2.0,0.0,0.0,0.0,2.0,2337.87,2.0,0.46741227535263447,71289.0,2,2,0.0004104681442769794,1.0,0,0.0
A000209,0,0.0,0.0,0.0,2.0,1394.76,2.0,0.0,0.0,0.0,1.0,4066.26,1.0,2.915383291747028,47092.0,2,1,0.00019170799514166747,1.999999999,0,0.0
A000210,0,0.0,0.0,0.0,1.0,1045.92,1.0,0.0,0.0,0.0,1.0,509.84,1.0,0.4874560195803814,-1.0,1,1,0.00013120564865023407,1.0,0,0.0
A000211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6847.83,3.0,6847829999999.999,-1.0,0,3,8.305874477182321e-05,3.3333333322222223e-10,0,0.0
A000212,0,0.0,0.0,0.0,1.0,171.82,1.0,0.0,0.0,0.0,2.0,239.06,2.0,1.3913397741741862,121363.0,1,2,0.0001832192366714926,0.50000000025,0,0.0
A000213,0,1.0,1219.04,1.0,2.0,2686.4300000000003,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.00031548745468558794,2000000001.0,0,3.49999998775
A000214,0,0.0,0.0,0.0,1.0,303.96,1.0,0.0,0.0,0.0,1.0,280.04,1.0,0.9213054349226173,-1.0,1,1,0.00014837055549796912,1.0,0,0.0
A000215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,216.36,1.0,216360000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A000216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2121.95,1.0,2121949999999.9998,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A000217,0,0.0,0.0,0.0,1.0,7471.71,1.0,1.0,3061.97,1.0,1.0,3061.97,1.0,0.40980846419355005,525428.0,1,1,0.00011836555018979238,1.0,0,0.0
A000218,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8319.69,2.0,8319690000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A000219,0,0.0,0.0,0.0,1.0,910.85,1.0,0.0,0.0,0.0,1.0,1694.26,1.0,1.8600867321712027,-1.0,1,1,0.00010659661505046933,1.0,0,0.0
A000220,0,0.0,0.0,0.0,1.0,477.04,1.0,0.0,0.0,0.0,1.0,351.13,1.0,0.7360598691918161,205569.0,1,1,0.00010659661505046933,1.0,0,0.0
A000221,0,0.0,0.0,0.0,1.0,2284.5,1.0,1.0,5169.03,1.0,2.0,5187.219999999999,2.0,2.2706150142253136,16983.0,1,2,0.00011836555018979238,0.50000000025,0,0.0
A000222,0,1.0,1516.79,1.0,1.0,1516.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.0001283672186258513,1000000001.0,0,6.999999951
A000223,0,0.0,0.0,0.0,1.0,220.58,1.0,0.0,0.0,0.0,2.0,7069.42,2.0,32.049233837917996,229043.0,1,2,0.00011836555018979238,0.50000000025,0,0.0
A000224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1022.13,1.0,1022129999999.9999,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A000225,0,0.0,0.0,0.0,1.0,273.05,1.0,0.0,0.0,0.0,2.0,4644.93,2.0,17.01127998528837,149548.0,1,2,0.00011659828348652824,0.50000000025,0,0.0
A000226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2288.08,2.0,2288080000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A000227,0,0.0,0.0,0.0,1.0,2070.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00020922323113538337,1000000001.0,0,0.0
A000229,0,0.0,0.0,0.0,2.0,4437.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.000167560074489667,2000000001.0,0,0.0
A000230,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6218.23,2.0,6218229999999.999,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A000231,0,0.0,0.0,0.0,1.0,610.51,1.0,0.0,0.0,0.0,1.0,446.98,1.0,0.7321419796551537,181981.0,1,1,0.00011659828348652824,1.0,0,0.0
A000233,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5139.9800000000005,2.0,5139980000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A000234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3196.07,2.0,3196070000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A000235,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3706.12,1.0,3706119999999.9995,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A000236,0,0.0,0.0,0.0,1.0,813.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00012659995192258714,1000000001.0,0,0.0
A000237,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7864.77,1.0,7864770000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A000238,0,0.0,0.0,0.0,4.0,3872.2700000000004,4.0,1.0,1936.4,1.0,4.0,3920.9500000000003,4.0,1.0125714374253312,77914.25,4,4,0.0003438239000235622,1.0,0,0.0
A000239,0,1.0,771.65,1.0,6.0,3471.71,6.0,0.0,0.0,0.0,1.0,713.61,1.0,0.20555000273634447,46023.666666666664,6,1,0.0011279072190296757,5.999999995,0,1.1666666653055557
A000240,0,1.0,6035.61,1.0,1.0,6035.61,1.0,0.0,0.0,0.0,1.0,39.04,1.0,0.006468277440058839,-1.0,1,1,0.0002036806977880561,1.0,0,6.999999951
A000241,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4524.43,3.0,4524430000000.0,-1.0,0,3,8.305874477182321e-05,3.3333333322222223e-10,0,0.0
A000242,0,0.0,0.0,0.0,2.0,6984.9800000000005,2.0,0.0,0.0,0.0,1.0,1975.39,1.0,0.2828053909960683,283049.0,2,1,0.00029778874991030844,1.999999999,0,0.0
A000244,0,0.0,0.0,0.0,3.0,2664.69,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3,0,0.0004472829963260254,3000000001.0,0,0.0
A000245,0,0.0,0.0,0.0,1.0,1002.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.0002977445084924124,1000000001.0,0,0.0
A000247,0,0.0,0.0,0.0,1.0,116.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00011836555018979238,1000000001.0,0,0.0
A000248,0,1.0,3405.14,1.0,3.0,5294.139999999999,3.0,0.0,0.0,0.0,1.0,2050.59,1.0,0.38733203126468374,205736.0,3,1,0.0005813757682278839,2.999999998,0,2.333333327888889
A000249,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000.21,1.0,1.0,2000.21,1.0,2000210000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A000251,0,1.0,61.73,1.0,1.0,61.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00011659828348652824,1000000001.0,0,6.999999951
A000252,0,0.0,0.0,0.0,1.0,110.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00012716317423917752,1000000001.0,0,0.0
A000254,0,0.0,0.0,0.0,1.0,451.05,1.0,0.0,0.0,0.0,1.0,101.99,1.0,0.2261168384874712,-1.0,1,1,0.00011836555018979238,1.0,0,0.0
A000255,0,0.0,0.0,0.0,1.0,3035.37,1.0,0.0,0.0,0.0,1.0,2737.37,1.0,0.9018241598220639,149517.0,1,1,0.00015367235560776154,1.0,0,0.0
A000256,0,0.0,0.0,0.0,1.0,845.78,1.0,2.0,3866.58,2.0,3.0,7064.92,3.0,8.353141478861698,43916.0,1,3,0.00011158386948693572,0.33333333355555556,0,0.0
A000257,0,1.0,2207.54,1.0,2.0,2585.51,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.0002682493193327467,2000000001.0,0,3.49999998775
A000258,0,0.0,0.0,0.0,1.0,4733.91,1.0,0.0,0.0,0.0,1.0,3083.97,1.0,0.6514635892949693,-1.0,1,1,0.0001235948566803538,1.0,0,0.0
A000260,0,0.0,0.0,0.0,2.0,2125.28,2.0,0.0,0.0,0.0,2.0,2061.65,2.0,0.9700604155683157,139021.0,2,2,0.0003223302553899756,1.0,0,0.0
A000261,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,225.17,1.0,225169999999.99997,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A000262,0,0.0,0.0,0.0,1.0,1573.06,1.0,0.0,0.0,0.0,2.0,2401.94,2.0,1.5269220500161935,210515.0,1,2,0.0004821330261384718,0.50000000025,0,0.0
A000263,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7556.36,2.0,4.0,8862.36,4.0,8862360000000.0,-1.0,0,4,8.305874477182321e-05,2.499999999375e-10,0,0.0
A000264,0,0.0,0.0,0.0,1.0,133.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00029815815331345473,1000000001.0,0,0.0
A000265,0,0.0,0.0,0.0,1.0,1144.42,1.0,0.0,0.0,0.0,3.0,1889.61,3.0,1.6511508012778076,-1.0,1,3,0.00013336805284388075,0.33333333355555556,0,0.0
A000266,0,0.0,0.0,0.0,1.0,1587.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00011836555018979238,1000000001.0,0,0.0
A000267,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,786.19,1.0,1.0,786.19,1.0,786190000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A000269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,772.2,1.0,772200000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A000270,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,423.31,1.0,3.0,1912.6599999999999,3.0,1912659999999.9998,-1.0,0,3,8.305874477182321e-05,3.3333333322222223e-10,0,0.0
A000271,0,0.0,0.0,0.0,1.0,470.88,1.0,1.0,114.53,1.0,2.0,983.99,2.0,2.089683146444764,166161.0,1,2,0.00013853385492217107,0.50000000025,0,0.0
A000272,0,0.0,0.0,0.0,2.0,5115.81,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.00041471787229647593,2000000001.0,0,0.0
A000273,0,0.0,0.0,0.0,2.0,1136.51,2.0,0.0,0.0,0.0,1.0,7722.85,1.0,6.795232774012728,-1.0,2,1,0.00019170799514166747,1.999999999,0,0.0
A000274,0,0.0,0.0,0.0,1.0,597.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00022627206574652223,1000000001.0,0,0.0
A000275,0,0.0,0.0,0.0,1.0,2267.94,1.0,1.0,1962.03,1.0,2.0,2144.88,2.0,0.9457393052722093,385354.0,1,2,0.00011836555018979238,0.50000000025,0,0.0
A000276,0,0.0,0.0,0.0,1.0,3629.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00011836555018979238,1000000001.0,0,0.0
A000277,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1134.25,1.0,1134250000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A000278,0,0.0,0.0,0.0,2.0,1594.0800000000002,2.0,2.0,4801.48,2.0,2.0,4801.48,2.0,3.012069657731724,325469.0,2,2,0.00019651745937637998,1.0,0,0.0
A000279,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,266.45,1.0,2.0,1207.3,2.0,1207300000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A000281,0,0.0,0.0,0.0,1.0,3187.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00011836555018979238,1000000001.0,0,0.0
A000282,0,0.0,0.0,0.0,3.0,6056.66,3.0,1.0,4262.37,1.0,3.0,5952.2,3.0,0.9827528703937511,70784.66666666667,3,3,0.00027903770794472876,1.0,0,0.0
A000283,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1340.01,1.0,2.0,1580.85,2.0,1580849999999.9998,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A000284,0,0.0,0.0,0.0,1.0,166.55,1.0,1.0,2270.62,1.0,1.0,2270.62,1.0,13.633263284217152,332100.0,1,1,0.00015367235560776154,1.0,0,0.0
A000285,0,1.0,244.04,1.0,2.0,3569.19,2.0,0.0,0.0,0.0,2.0,1978.75,2.0,0.5543974963505572,91998.0,2,2,0.0003789715786502786,1.0,0,3.49999998775
A000286,0,0.0,0.0,0.0,2.0,1661.6,2.0,0.0,0.0,0.0,1.0,171.14,1.0,0.10299711121804105,-1.0,2,1,0.00027756220581110126,1.999999999,0,0.0
A000287,0,0.0,0.0,0.0,1.0,942.86,1.0,0.0,0.0,0.0,2.0,2646.2200000000003,2.0,2.8065884648804635,66650.0,1,2,0.00013049604114413838,0.50000000025,0,0.0
A000288,0,0.0,0.0,0.0,1.0,284.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.0001461409879536033,1000000001.0,0,0.0
A000289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7181.73,2.0,7181729999999.999,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A000290,0,0.0,0.0,0.0,1.0,6304.21,1.0,2.0,7751.84,2.0,2.0,7751.84,2.0,1.2296290891323052,289812.0,1,2,0.00015367235560776154,0.50000000025,0,0.0
A000291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8656.18,4.0,8656180000000.0,-1.0,0,4,8.305874477182321e-05,2.499999999375e-10,0,0.0
A000292,0,1.0,1026.65,1.0,1.0,1026.65,1.0,0.0,0.0,0.0,1.0,3374.71,1.0,3.2871085569538914,-1.0,1,1,0.00015367235560776154,1.0,0,6.999999951
A000293,0,0.0,0.0,0.0,2.0,8249.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.00016367402404382047,2000000001.0,0,0.0
A000294,0,0.0,0.0,0.0,1.0,1379.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00027369237684046847,1000000001.0,0,0.0
A000295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5276.41,2.0,5276410000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A000296,0,0.0,0.0,0.0,1.0,270.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00019149377154424564,1000000001.0,0,0.0
A000297,0,0.0,0.0,0.0,1.0,186.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00015367235560776154,1000000001.0,0,0.0
A000298,0,1.0,133.07,1.0,3.0,3848.02,3.0,0.0,0.0,0.0,1.0,3358.52,1.0,0.8727917214565224,200382.5,3,1,0.00029735707145510734,2.999999998,0,2.333333327888889
A000299,0,0.0,0.0,0.0,2.0,399.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.00021424569901689553,2000000001.0,0,0.0
A000300,0,0.0,0.0,0.0,1.0,251.63,1.0,0.0,0.0,0.0,2.0,1221.94,2.0,4.8560982394593015,-1.0,1,2,0.00015367235560776154,0.50000000025,0,0.0
A000301,0,0.0,0.0,0.0,1.0,355.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00015367235560776154,1000000001.0,0,0.0
A000302,0,1.0,4198.87,1.0,1.0,4198.87,1.0,0.0,0.0,0.0,2.0,2026.1299999999999,2.0,0.48254173146573176,-1.0,1,2,0.00013336805284388075,0.50000000025,0,6.999999951
A000303,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,523.6,2.0,523600000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A000304,0,0.0,0.0,0.0,1.0,37.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00014837055549796912,1000000001.0,0,0.0
A000305,0,0.0,0.0,0.0,1.0,660.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.0001907062726261761,1000000001.0,0,0.0
A000306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3571.65,2.0,3571650000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A000307,0,0.0,0.0,0.0,2.0,1321.82,2.0,0.0,0.0,0.0,1.0,431.08,1.0,0.32612609886344124,149876.0,2,1,0.00032039459694280605,1.999999999,0,0.0
A000310,0,0.0,0.0,0.0,2.0,2896.4700000000003,2.0,0.0,0.0,0.0,1.0,5308.46,1.0,1.8327343283369641,71133.5,2,1,0.0005454959261594746,1.999999999,0,0.0
A000311,0,0.0,0.0,0.0,3.0,3632.2999999999997,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3,0,0.00023075310147323053,3000000001.0,0,0.0
A000312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5501.82,2.0,5501819999999.999,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A000313,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3055.31,1.0,1.0,3055.31,1.0,3055309999999.9995,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A000314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1984.04,2.0,1984039999999.9998,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A000315,0,0.0,0.0,0.0,2.0,3743.71,2.0,0.0,0.0,0.0,1.0,5837.97,1.0,1.559407646425188,-1.0,2,1,0.00014190342046843847,1.999999999,0,0.0
A000316,0,0.0,0.0,0.0,1.0,4178.87,1.0,0.0,0.0,0.0,1.0,3944.55,1.0,0.9439274253563896,47320.0,1,1,0.00024067931319025063,1.0,0,0.0
A000318,0,0.0,0.0,0.0,2.0,3811.67,2.0,0.0,0.0,0.0,2.0,1396.27,2.0,0.36631450256702014,209934.0,2,2,0.0002639725724434203,1.0,0,0.0
A000320,0,0.0,0.0,0.0,2.0,647.1700000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.00017632630642891407,2000000001.0,0,0.0
A000321,0,0.0,0.0,0.0,3.0,3649.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3,0,0.0003057224521060792,3000000001.0,0,0.0
A000322,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1952.84,1.0,1.0,1952.84,1.0,1952839999999.9998,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A000323,0,1.0,3334.85,1.0,2.0,4068.54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.00022637463385916817,2000000001.0,0,3.49999998775
A000324,0,0.0,0.0,0.0,1.0,1951.09,1.0,1.0,109.68,1.0,3.0,4437.9800000000005,3.0,2.274615727617755,38300.0,1,3,0.00016567435773103223,0.33333333355555556,0,0.0
A000326,0,1.0,22.65,1.0,3.0,1064.6200000000001,3.0,0.0,0.0,0.0,2.0,2897.31,2.0,2.7214499070065172,176706.0,3,2,0.00022677634477700993,1.49999999975,0,2.333333327888889
A000327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2214.83,1.0,2214830000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A000328,0,24.0,33577.42,24.0,26.0,35238.229999999996,26.0,15.0,26987.47,15.0,15.0,26987.47,15.0,0.7658577062468587,21992.2,26,15,0.0027310078620598117,1.7333333332844445,1,6.461538459798816
A000329,0,1.0,482.98,1.0,1.0,482.98,1.0,0.0,0.0,0.0,2.0,2429.82,2.0,5.030891548293861,-1.0,1,2,0.00011836555018979238,0.50000000025,0,6.999999951
